Date,City,pm2.5,pm10,no2,so2,co,o3
2021-03-08,Bhopal,179,241,28,12,1.87,53
2021-03-08,Indore,100,140,65,12,0.82,33
2021-03-08,Gwalior,170,272,45,19,1.59,25
2021-03-08,Jabalpur,151,238,56,11,1.86,34
2021-03-08,Ujjain,75,136,63,10,0.85,53
2021-03-08,Satna,67,114,39,15,0.9,46
2021-03-08,Sagar,198,301,45,17,1.64,59
2021-03-08,Dewas,218,289,36,23,1.92,25
2021-03-09,Bhopal,178,275,40,16,1.18,50
2021-03-09,Indore,89,129,63,15,1.5,32
2021-03-09,Gwalior,63,126,44,17,0.68,43
2021-03-09,Jabalpur,85,203,66,19,0.75,29
2021-03-09,Ujjain,207,313,63,29,1.87,30
2021-03-09,Satna,137,231,22,12,0.53,21
2021-03-09,Sagar,67,122,23,17,0.56,38
2021-03-09,Dewas,142,227,53,11,1.65,53
2021-03-10,Bhopal,153,256,69,25,0.8,23
2021-03-10,Indore,131,172,36,16,0.65,32
2021-03-10,Gwalior,191,263,45,16,1.08,44
2021-03-10,Jabalpur,208,310,65,12,1.08,59
2021-03-10,Ujjain,144,213,30,15,1.11,52
2021-03-10,Satna,175,266,44,10,1.22,56
2021-03-10,Sagar,164,213,41,16,1.93,44
2021-03-10,Dewas,204,322,37,19,1.29,40
2021-03-11,Bhopal,80,158,26,14,0.95,21
2021-03-11,Indore,205,254,49,21,1.95,24
2021-03-11,Gwalior,181,238,44,21,1.39,26
2021-03-11,Jabalpur,149,196,23,20,1.27,22
2021-03-11,Ujjain,142,198,64,25,0.79,29
2021-03-11,Satna,146,189,60,16,1.75,37
2021-03-11,Sagar,138,230,57,16,1.26,34
2021-03-11,Dewas,157,227,62,15,1.61,34
2021-03-12,Bhopal,67,143,34,21,1.61,58
2021-03-12,Indore,108,175,53,23,0.91,51
2021-03-12,Gwalior,131,206,63,16,1.68,33
2021-03-12,Jabalpur,202,275,51,13,1.51,24
2021-03-12,Ujjain,199,272,60,10,0.81,50
2021-03-12,Satna,63,130,28,12,1.35,26
2021-03-12,Sagar,201,255,69,13,1.64,32
2021-03-12,Dewas,132,188,44,18,1.31,21
2021-03-13,Bhopal,72,158,20,10,1.96,25
2021-03-13,Indore,164,248,54,17,1.71,53
2021-03-13,Gwalior,136,194,23,23,1.07,31
2021-03-13,Jabalpur,175,242,56,23,1.99,40
2021-03-13,Ujjain,190,299,59,22,1.12,44
2021-03-13,Satna,202,282,38,26,1.67,57
2021-03-13,Sagar,126,166,44,21,1.15,40
2021-03-13,Dewas,217,283,56,10,1.88,50
2021-03-14,Bhopal,60,103,28,14,1.82,33
2021-03-14,Indore,213,259,64,18,1.08,59
2021-03-14,Gwalior,184,291,40,15,1.77,53
2021-03-14,Jabalpur,181,274,57,14,1.82,40
2021-03-14,Ujjain,217,295,26,26,1.54,47
2021-03-14,Satna,65,108,26,19,1.61,55
2021-03-14,Sagar,131,185,42,28,1.96,26
2021-03-14,Dewas,147,264,40,20,1.69,37
2021-03-15,Bhopal,207,311,62,29,1.69,57
2021-03-15,Indore,65,163,29,28,0.64,44
2021-03-15,Gwalior,99,176,62,22,1.76,34
2021-03-15,Jabalpur,104,145,65,22,1.71,26
2021-03-15,Ujjain,66,110,34,21,0.74,33
2021-03-15,Satna,204,292,33,29,0.96,38
2021-03-15,Sagar,93,134,35,14,1.67,59
2021-03-15,Dewas,199,245,46,15,1.96,27
2021-03-16,Bhopal,173,217,25,12,1.87,52
2021-03-16,Indore,97,215,32,15,1.88,49
2021-03-16,Gwalior,219,290,28,28,1.93,34
2021-03-16,Jabalpur,169,260,43,15,1.43,46
2021-03-16,Ujjain,167,240,35,23,0.62,30
2021-03-16,Satna,139,255,28,16,1.21,33
2021-03-16,Sagar,92,134,53,13,0.91,49
2021-03-16,Dewas,60,165,24,21,0.55,47
2021-03-17,Bhopal,175,285,21,27,1.47,27
2021-03-17,Indore,73,141,40,24,1.45,20
2021-03-17,Gwalior,205,274,35,20,1.94,37
2021-03-17,Jabalpur,70,135,68,22,1.59,52
2021-03-17,Ujjain,78,173,52,27,1.62,53
2021-03-17,Satna,215,276,60,20,1.26,29
2021-03-17,Sagar,196,248,69,14,1.96,24
2021-03-17,Dewas,190,232,25,19,1.57,30
2021-03-18,Bhopal,114,221,38,16,0.9,39
2021-03-18,Indore,139,202,54,29,1.41,27
2021-03-18,Gwalior,125,242,52,12,1.3,20
2021-03-18,Jabalpur,106,212,60,13,1.38,20
2021-03-18,Ujjain,209,304,59,15,1.58,40
2021-03-18,Satna,184,228,39,27,1.79,47
2021-03-18,Sagar,77,121,60,12,0.7,23
2021-03-18,Dewas,162,213,30,18,0.96,54
2021-03-19,Bhopal,180,292,57,23,1.96,33
2021-03-19,Indore,128,171,39,18,0.84,40
2021-03-19,Gwalior,149,236,67,25,0.55,58
2021-03-19,Jabalpur,119,230,52,22,1.61,45
2021-03-19,Ujjain,188,244,20,24,1.8,44
2021-03-19,Satna,110,198,27,25,1.0,23
2021-03-19,Sagar,180,258,44,21,0.54,32
2021-03-19,Dewas,147,210,30,21,1.49,56
2021-03-20,Bhopal,194,292,41,12,1.71,29
2021-03-20,Indore,77,122,30,29,0.86,29
2021-03-20,Gwalior,120,214,66,20,1.57,48
2021-03-20,Jabalpur,159,201,43,26,0.81,28
2021-03-20,Ujjain,127,172,38,26,1.83,41
2021-03-20,Satna,124,178,51,18,1.69,55
2021-03-20,Sagar,101,204,21,13,1.17,37
2021-03-20,Dewas,167,244,28,27,0.94,31
2021-03-21,Bhopal,143,224,28,20,1.93,41
2021-03-21,Indore,190,259,22,11,1.39,58
2021-03-21,Gwalior,133,226,56,20,1.73,38
2021-03-21,Jabalpur,210,329,66,19,1.93,48
2021-03-21,Ujjain,124,168,47,18,1.44,52
2021-03-21,Satna,169,262,26,12,1.74,35
2021-03-21,Sagar,71,120,30,11,0.93,44
2021-03-21,Dewas,163,248,65,18,0.99,41
2021-03-22,Bhopal,211,301,44,14,1.49,52
2021-03-22,Indore,146,193,63,23,0.59,49
2021-03-22,Gwalior,60,147,49,11,1.52,21
2021-03-22,Jabalpur,156,264,46,29,0.66,53
2021-03-22,Ujjain,204,251,67,28,0.71,26
2021-03-22,Satna,120,237,63,12,1.16,46
2021-03-22,Sagar,67,148,25,15,1.95,29
2021-03-22,Dewas,166,244,59,11,0.69,48
2021-03-23,Bhopal,110,157,22,13,1.11,34
2021-03-23,Indore,99,190,39,27,1.75,52
2021-03-23,Gwalior,165,259,67,10,1.29,47
2021-03-23,Jabalpur,131,210,56,26,0.93,34
2021-03-23,Ujjain,203,248,45,22,1.62,32
2021-03-23,Satna,127,196,59,10,1.84,31
2021-03-23,Sagar,134,247,66,19,1.03,48
2021-03-23,Dewas,154,271,40,17,0.75,40
2021-03-24,Bhopal,109,202,26,12,0.87,41
2021-03-24,Indore,146,222,42,24,1.22,46
2021-03-24,Gwalior,153,202,50,25,1.78,42
2021-03-24,Jabalpur,217,314,38,10,1.61,45
2021-03-24,Ujjain,162,239,56,20,1.23,55
2021-03-24,Satna,84,142,37,11,0.68,33
2021-03-24,Sagar,133,174,48,29,1.61,43
2021-03-24,Dewas,193,259,49,16,1.49,53
2021-03-25,Bhopal,147,228,64,17,0.67,51
2021-03-25,Indore,121,211,22,27,0.81,22
2021-03-25,Gwalior,116,210,28,11,1.96,38
2021-03-25,Jabalpur,110,186,47,23,0.62,43
2021-03-25,Ujjain,210,316,66,23,0.91,34
2021-03-25,Satna,171,222,68,12,1.28,37
2021-03-25,Sagar,134,232,25,18,1.48,57
2021-03-25,Dewas,75,129,40,20,1.31,24
2021-03-26,Bhopal,60,117,34,17,0.93,28
2021-03-26,Indore,64,104,56,22,1.85,20
2021-03-26,Gwalior,169,245,65,26,0.53,55
2021-03-26,Jabalpur,135,245,62,20,1.28,39
2021-03-26,Ujjain,93,135,50,26,1.75,54
2021-03-26,Satna,70,134,33,25,1.19,34
2021-03-26,Sagar,69,181,52,10,1.17,31
2021-03-26,Dewas,208,293,62,25,1.2,41
2021-03-27,Bhopal,179,253,28,17,1.76,26
2021-03-27,Indore,101,143,23,22,1.3,45
2021-03-27,Gwalior,190,282,24,13,0.64,51
2021-03-27,Jabalpur,191,303,28,29,1.9,58
2021-03-27,Ujjain,107,163,61,16,1.45,21
2021-03-27,Satna,123,229,29,13,1.28,54
2021-03-27,Sagar,209,285,25,16,1.11,26
2021-03-27,Dewas,191,309,23,17,0.73,53
2021-03-28,Bhopal,184,299,58,29,1.78,41
2021-03-28,Indore,104,161,34,22,1.81,30
2021-03-28,Gwalior,64,143,62,11,1.79,45
2021-03-28,Jabalpur,88,137,40,10,1.97,33
2021-03-28,Ujjain,161,279,61,15,1.21,23
2021-03-28,Satna,170,255,25,15,0.74,49
2021-03-28,Sagar,175,246,51,27,1.5,40
2021-03-28,Dewas,192,303,24,20,1.16,51
2021-03-29,Bhopal,200,246,63,24,1.68,26
2021-03-29,Indore,141,198,33,14,1.74,41
2021-03-29,Gwalior,124,222,29,24,1.84,28
2021-03-29,Jabalpur,82,140,33,10,0.88,25
2021-03-29,Ujjain,176,232,51,23,1.3,48
2021-03-29,Satna,121,179,62,10,1.39,26
2021-03-29,Sagar,160,242,30,29,0.64,43
2021-03-29,Dewas,65,169,63,17,1.07,53
2021-03-30,Bhopal,109,222,33,24,0.99,24
2021-03-30,Indore,216,280,67,24,1.07,51
2021-03-30,Gwalior,191,305,37,10,1.29,52
2021-03-30,Jabalpur,109,195,51,13,1.49,35
2021-03-30,Ujjain,145,193,66,15,0.64,32
2021-03-30,Satna,160,244,64,16,0.82,58
2021-03-30,Sagar,102,164,31,24,0.97,39
2021-03-30,Dewas,114,232,57,16,1.69,21
2021-03-31,Bhopal,110,189,34,21,1.99,48
2021-03-31,Indore,66,120,36,28,1.39,25
2021-03-31,Gwalior,197,298,39,12,1.19,31
2021-03-31,Jabalpur,120,167,24,13,1.6,55
2021-03-31,Ujjain,160,215,69,29,0.8,39
2021-03-31,Satna,117,188,45,10,0.56,58
2021-03-31,Sagar,181,288,33,20,0.8,42
2021-03-31,Dewas,76,194,30,22,0.97,21
2021-04-01,Bhopal,155,214,41,20,0.5,56
2021-04-01,Indore,115,178,56,23,1.45,47
2021-04-01,Gwalior,135,237,25,12,1.08,27
2021-04-01,Jabalpur,217,293,59,19,0.71,21
2021-04-01,Ujjain,105,176,34,13,1.81,32
2021-04-01,Satna,138,189,42,25,0.94,28
2021-04-01,Sagar,75,115,60,20,1.26,40
2021-04-01,Dewas,192,253,34,12,0.6,40
2021-04-02,Bhopal,199,262,43,21,1.84,45
2021-04-02,Indore,202,265,67,15,1.91,48
2021-04-02,Gwalior,196,260,56,11,0.66,40
2021-04-02,Jabalpur,187,259,58,24,1.74,46
2021-04-02,Ujjain,77,139,62,13,1.65,33
2021-04-02,Satna,114,186,49,24,1.45,51
2021-04-02,Sagar,167,255,24,24,1.33,20
2021-04-02,Dewas,190,255,22,18,1.48,27
2021-04-03,Bhopal,174,276,49,27,1.33,42
2021-04-03,Indore,139,220,41,25,1.34,55
2021-04-03,Gwalior,128,178,63,11,1.1,27
2021-04-03,Jabalpur,197,282,53,29,1.86,22
2021-04-03,Ujjain,120,175,38,25,1.37,53
2021-04-03,Satna,101,183,40,23,1.44,48
2021-04-03,Sagar,184,239,49,11,0.54,57
2021-04-03,Dewas,72,144,41,21,1.68,28
2021-04-04,Bhopal,129,221,67,11,1.14,50
2021-04-04,Indore,110,219,59,29,1.79,55
2021-04-04,Gwalior,106,185,29,20,0.57,38
2021-04-04,Jabalpur,86,156,42,20,1.39,38
2021-04-04,Ujjain,83,132,43,22,1.57,52
2021-04-04,Satna,151,228,51,18,0.91,42
2021-04-04,Sagar,80,146,39,21,1.43,31
2021-04-04,Dewas,181,225,21,20,0.87,26
2021-04-05,Bhopal,109,165,55,25,0.82,23
2021-04-05,Indore,168,240,26,15,1.8,22
2021-04-05,Gwalior,130,242,63,23,1.76,59
2021-04-05,Jabalpur,144,251,23,25,1.45,53
2021-04-05,Ujjain,152,222,26,11,0.6,30
2021-04-05,Satna,190,255,66,23,0.6,59
2021-04-05,Sagar,208,304,24,14,1.95,40
2021-04-05,Dewas,75,133,37,29,0.95,40
2021-04-06,Bhopal,110,182,65,16,0.58,22
2021-04-06,Indore,148,253,22,25,1.49,46
2021-04-06,Gwalior,104,179,46,26,0.51,26
2021-04-06,Jabalpur,99,145,52,10,1.58,59
2021-04-06,Ujjain,180,249,50,18,1.93,27
2021-04-06,Satna,92,201,33,26,1.01,25
2021-04-06,Sagar,70,160,36,24,1.32,31
2021-04-06,Dewas,106,191,62,16,1.5,20
2021-04-07,Bhopal,206,324,69,21,1.49,25
2021-04-07,Indore,103,201,55,26,0.7,37
2021-04-07,Gwalior,175,265,29,11,1.03,46
2021-04-07,Jabalpur,150,254,46,19,0.99,54
2021-04-07,Ujjain,184,275,33,28,1.03,53
2021-04-07,Satna,192,276,24,21,0.55,53
2021-04-07,Sagar,119,181,40,27,0.81,36
2021-04-07,Dewas,167,241,24,12,0.53,32
2021-04-08,Bhopal,157,217,33,29,0.56,55
2021-04-08,Indore,78,186,61,28,1.86,31
2021-04-08,Gwalior,72,114,69,24,1.22,38
2021-04-08,Jabalpur,92,172,42,20,1.1,42
2021-04-08,Ujjain,126,242,33,19,1.92,58
2021-04-08,Satna,121,214,61,27,1.4,50
2021-04-08,Sagar,124,224,62,17,1.4,41
2021-04-08,Dewas,173,277,42,19,1.46,52
2021-04-09,Bhopal,66,144,58,10,0.58,28
2021-04-09,Indore,204,277,47,21,1.98,44
2021-04-09,Gwalior,86,163,61,17,1.11,51
2021-04-09,Jabalpur,79,124,34,26,1.29,58
2021-04-09,Ujjain,201,288,39,20,1.8,49
2021-04-09,Satna,168,255,28,19,0.71,20
2021-04-09,Sagar,140,202,23,14,1.48,55
2021-04-09,Dewas,204,313,55,10,0.68,50
2021-04-10,Bhopal,157,233,32,10,1.87,52
2021-04-10,Indore,171,224,55,23,0.82,59
2021-04-10,Gwalior,83,171,38,15,0.79,37
2021-04-10,Jabalpur,191,246,69,15,0.61,25
2021-04-10,Ujjain,180,298,37,29,0.71,34
2021-04-10,Satna,68,174,24,23,1.99,42
2021-04-10,Sagar,205,321,32,20,1.0,28
2021-04-10,Dewas,136,216,55,18,0.98,24
2021-04-11,Bhopal,157,232,27,18,0.9,20
2021-04-11,Indore,68,138,66,24,0.82,44
2021-04-11,Gwalior,204,245,31,15,1.1,29
2021-04-11,Jabalpur,98,155,56,10,1.78,47
2021-04-11,Ujjain,95,154,63,27,1.24,45
2021-04-11,Satna,219,338,36,13,1.79,45
2021-04-11,Sagar,187,289,60,16,0.94,59
2021-04-11,Dewas,74,176,26,19,1.83,42
2021-04-12,Bhopal,187,255,49,23,1.69,33
2021-04-12,Indore,88,145,59,21,0.55,52
2021-04-12,Gwalior,90,203,38,21,0.98,43
2021-04-12,Jabalpur,109,172,61,25,1.12,49
2021-04-12,Ujjain,95,138,67,11,1.76,34
2021-04-12,Satna,200,266,47,15,1.77,33
2021-04-12,Sagar,148,219,22,11,1.54,54
2021-04-12,Dewas,105,180,69,21,0.93,41
2021-04-13,Bhopal,139,186,28,11,1.18,58
2021-04-13,Indore,198,245,46,19,1.43,44
2021-04-13,Gwalior,133,238,31,16,1.75,33
2021-04-13,Jabalpur,104,203,52,24,0.9,38
2021-04-13,Ujjain,151,248,68,26,1.68,38
2021-04-13,Satna,160,227,64,12,0.58,34
2021-04-13,Sagar,161,226,47,17,1.74,34
2021-04-13,Dewas,183,298,20,28,0.55,51
2021-04-14,Bhopal,101,180,34,13,1.16,37
2021-04-14,Indore,179,285,57,20,0.9,47
2021-04-14,Gwalior,131,242,60,27,1.27,38
2021-04-14,Jabalpur,124,210,22,21,1.32,40
2021-04-14,Ujjain,117,183,69,19,1.07,41
2021-04-14,Satna,136,249,66,11,1.6,55
2021-04-14,Sagar,204,283,58,29,0.66,42
2021-04-14,Dewas,150,265,53,18,1.76,57
2021-04-15,Bhopal,70,130,50,28,0.62,43
2021-04-15,Indore,213,294,20,26,1.22,35
2021-04-15,Gwalior,144,243,64,10,0.63,53
2021-04-15,Jabalpur,218,296,29,17,1.43,39
2021-04-15,Ujjain,75,129,49,28,0.92,27
2021-04-15,Satna,73,171,29,20,0.88,53
2021-04-15,Sagar,78,182,34,27,1.43,37
2021-04-15,Dewas,101,173,20,29,1.04,34
2021-04-16,Bhopal,200,305,60,26,1.4,49
2021-04-16,Indore,143,258,21,23,0.66,23
2021-04-16,Gwalior,173,274,35,21,1.51,53
2021-04-16,Jabalpur,102,151,40,22,0.68,44
2021-04-16,Ujjain,212,261,21,20,1.56,45
2021-04-16,Satna,205,247,20,16,1.43,32
2021-04-16,Sagar,194,275,23,23,0.59,55
2021-04-16,Dewas,213,269,21,25,1.73,27
2021-04-17,Bhopal,203,261,62,28,1.3,52
2021-04-17,Indore,72,152,57,21,0.73,30
2021-04-17,Gwalior,86,182,48,18,1.93,38
2021-04-17,Jabalpur,119,181,38,19,1.68,42
2021-04-17,Ujjain,177,255,56,23,0.54,27
2021-04-17,Satna,163,219,39,23,1.43,38
2021-04-17,Sagar,93,163,61,18,2.0,22
2021-04-17,Dewas,171,240,57,26,1.56,37
2021-04-18,Bhopal,74,143,37,22,1.09,51
2021-04-18,Indore,156,240,69,28,1.43,54
2021-04-18,Gwalior,215,327,20,12,1.37,34
2021-04-18,Jabalpur,131,227,69,20,0.55,43
2021-04-18,Ujjain,192,255,25,24,0.9,53
2021-04-18,Satna,192,262,31,17,1.16,43
2021-04-18,Sagar,104,172,24,11,1.55,43
2021-04-18,Dewas,203,306,63,28,0.69,59
2021-04-19,Bhopal,168,214,48,29,0.8,49
2021-04-19,Indore,182,229,59,13,1.14,59
2021-04-19,Gwalior,196,261,62,29,1.83,24
2021-04-19,Jabalpur,73,165,63,13,0.52,21
2021-04-19,Ujjain,139,192,64,13,1.29,24
2021-04-19,Satna,126,202,46,25,1.59,43
2021-04-19,Sagar,63,135,31,10,1.09,29
2021-04-19,Dewas,190,242,52,29,1.61,30
2021-04-20,Bhopal,148,226,43,12,0.51,29
2021-04-20,Indore,85,173,44,22,1.1,27
2021-04-20,Gwalior,213,254,30,11,1.0,53
2021-04-20,Jabalpur,134,193,36,22,1.77,51
2021-04-20,Ujjain,174,281,57,17,1.73,36
2021-04-20,Satna,127,202,58,25,0.71,35
2021-04-20,Sagar,129,214,39,29,1.56,22
2021-04-20,Dewas,152,240,54,24,1.8,28
2021-04-21,Bhopal,99,143,22,20,1.04,39
2021-04-21,Indore,84,127,54,15,0.98,44
2021-04-21,Gwalior,159,206,65,15,1.6,40
2021-04-21,Jabalpur,109,211,67,28,0.81,40
2021-04-21,Ujjain,105,172,25,16,1.62,28
2021-04-21,Satna,197,284,52,15,0.97,32
2021-04-21,Sagar,214,315,47,26,1.51,26
2021-04-21,Dewas,61,138,23,12,1.78,30
2021-04-22,Bhopal,73,150,61,21,0.96,34
2021-04-22,Indore,189,305,20,23,0.76,44
2021-04-22,Gwalior,175,236,69,26,1.49,59
2021-04-22,Jabalpur,216,284,42,12,1.01,45
2021-04-22,Ujjain,86,176,29,22,0.59,49
2021-04-22,Satna,93,159,58,20,1.95,43
2021-04-22,Sagar,139,195,23,10,1.68,35
2021-04-22,Dewas,60,173,26,23,1.78,52
2021-04-23,Bhopal,186,283,30,28,1.52,47
2021-04-23,Indore,119,179,39,13,0.97,33
2021-04-23,Gwalior,86,134,30,20,1.23,55
2021-04-23,Jabalpur,207,278,28,11,1.94,43
2021-04-23,Ujjain,78,121,49,13,0.63,55
2021-04-23,Satna,66,139,53,17,1.14,36
2021-04-23,Sagar,151,207,48,15,0.79,31
2021-04-23,Dewas,102,159,64,28,1.26,35
2021-04-24,Bhopal,172,230,56,17,1.11,21
2021-04-24,Indore,203,282,57,10,1.09,48
2021-04-24,Gwalior,96,206,61,27,1.2,35
2021-04-24,Jabalpur,193,281,24,11,1.11,33
2021-04-24,Ujjain,142,209,55,11,0.86,28
2021-04-24,Satna,160,270,52,11,1.78,48
2021-04-24,Sagar,139,216,34,24,0.94,40
2021-04-24,Dewas,110,175,37,26,1.38,39
2021-04-25,Bhopal,187,268,45,27,1.73,29
2021-04-25,Indore,147,212,29,23,0.88,52
2021-04-25,Gwalior,152,216,38,10,1.54,32
2021-04-25,Jabalpur,118,226,30,16,1.83,38
2021-04-25,Ujjain,143,220,40,24,1.39,54
2021-04-25,Satna,111,190,60,16,0.97,52
2021-04-25,Sagar,90,189,22,22,1.06,30
2021-04-25,Dewas,209,266,43,10,1.73,30
2021-04-26,Bhopal,172,229,24,25,1.42,44
2021-04-26,Indore,203,265,44,20,1.21,21
2021-04-26,Gwalior,188,275,58,10,1.56,56
2021-04-26,Jabalpur,142,182,21,12,1.97,58
2021-04-26,Ujjain,112,168,43,13,0.69,56
2021-04-26,Satna,70,124,66,20,0.72,48
2021-04-26,Sagar,80,143,26,25,1.77,29
2021-04-26,Dewas,197,307,63,28,1.08,49
2021-04-27,Bhopal,147,249,24,20,1.54,31
2021-04-27,Indore,117,165,32,15,0.82,56
2021-04-27,Gwalior,94,168,41,24,0.72,27
2021-04-27,Jabalpur,83,177,41,24,1.17,36
2021-04-27,Ujjain,68,129,66,16,1.56,43
2021-04-27,Satna,154,273,24,29,1.48,44
2021-04-27,Sagar,176,294,22,19,1.09,38
2021-04-27,Dewas,145,264,42,23,0.86,44
2021-04-28,Bhopal,188,228,65,24,0.88,31
2021-04-28,Indore,198,243,50,15,1.86,41
2021-04-28,Gwalior,151,216,57,11,1.69,22
2021-04-28,Jabalpur,144,193,49,28,1.49,26
2021-04-28,Ujjain,192,262,68,20,1.98,28
2021-04-28,Satna,208,308,46,19,1.51,59
2021-04-28,Sagar,158,252,33,23,0.94,21
2021-04-28,Dewas,143,192,57,19,1.08,51
2021-04-29,Bhopal,120,224,28,12,1.4,30
2021-04-29,Indore,178,232,32,15,1.63,50
2021-04-29,Gwalior,217,313,23,23,1.01,46
2021-04-29,Jabalpur,190,272,43,17,1.9,57
2021-04-29,Ujjain,184,260,22,11,1.79,36
2021-04-29,Satna,115,199,35,18,1.05,44
2021-04-29,Sagar,164,262,22,24,0.81,44
2021-04-29,Dewas,98,158,49,18,0.59,54
2021-04-30,Bhopal,190,281,69,29,1.77,44
2021-04-30,Indore,67,178,39,20,1.35,50
2021-04-30,Gwalior,72,164,22,27,1.69,57
2021-04-30,Jabalpur,132,193,20,11,1.23,32
2021-04-30,Ujjain,149,261,24,19,1.08,59
2021-04-30,Satna,181,262,64,19,0.89,24
2021-04-30,Sagar,203,310,27,15,0.56,51
2021-04-30,Dewas,158,228,58,25,1.95,58
2021-05-01,Bhopal,75,123,63,19,0.66,41
2021-05-01,Indore,198,278,50,27,0.98,47
2021-05-01,Gwalior,87,179,41,26,0.52,30
2021-05-01,Jabalpur,150,202,39,29,0.52,42
2021-05-01,Ujjain,136,178,31,10,0.83,59
2021-05-01,Satna,160,226,37,17,0.97,32
2021-05-01,Sagar,96,153,24,25,1.53,50
2021-05-01,Dewas,160,277,53,23,1.8,34
2021-05-02,Bhopal,197,245,67,26,0.56,29
2021-05-02,Indore,198,247,43,13,1.69,59
2021-05-02,Gwalior,119,232,31,11,0.88,34
2021-05-02,Jabalpur,112,183,26,23,1.17,47
2021-05-02,Ujjain,203,303,44,23,1.17,25
2021-05-02,Satna,61,173,65,27,0.58,55
2021-05-02,Sagar,219,260,66,26,1.14,34
2021-05-02,Dewas,84,139,64,11,1.31,30
2021-05-03,Bhopal,218,291,35,17,0.93,59
2021-05-03,Indore,88,173,21,12,1.07,35
2021-05-03,Gwalior,154,252,66,26,0.59,44
2021-05-03,Jabalpur,76,143,22,29,1.54,21
2021-05-03,Ujjain,62,117,24,15,1.13,26
2021-05-03,Satna,146,208,45,18,0.69,44
2021-05-03,Sagar,131,194,46,16,1.08,52
2021-05-03,Dewas,200,260,21,17,1.75,55
2021-05-04,Bhopal,109,151,45,27,1.76,41
2021-05-04,Indore,219,304,54,13,1.94,47
2021-05-04,Gwalior,66,116,47,22,1.89,50
2021-05-04,Jabalpur,188,259,50,11,1.28,24
2021-05-04,Ujjain,152,215,51,21,1.46,52
2021-05-04,Satna,146,234,59,19,1.49,28
2021-05-04,Sagar,121,233,35,15,1.36,43
2021-05-04,Dewas,215,323,53,14,0.96,24
2021-05-05,Bhopal,184,236,21,22,1.87,42
2021-05-05,Indore,117,201,52,18,1.07,58
2021-05-05,Gwalior,161,230,32,12,0.7,37
2021-05-05,Jabalpur,72,126,32,12,0.72,27
2021-05-05,Ujjain,95,136,47,27,0.84,40
2021-05-05,Satna,208,248,22,26,1.89,34
2021-05-05,Sagar,99,204,49,29,1.64,25
2021-05-05,Dewas,178,270,64,16,1.57,45
2021-05-06,Bhopal,124,230,37,15,1.55,58
2021-05-06,Indore,108,227,36,13,1.73,28
2021-05-06,Gwalior,178,274,57,17,1.25,49
2021-05-06,Jabalpur,103,214,53,11,0.71,21
2021-05-06,Ujjain,173,229,69,18,1.73,37
2021-05-06,Satna,132,250,31,28,1.5,37
2021-05-06,Sagar,184,256,27,22,1.78,29
2021-05-06,Dewas,117,183,44,14,0.79,48
2021-05-07,Bhopal,106,149,33,26,0.91,57
2021-05-07,Indore,94,213,62,17,1.56,56
2021-05-07,Gwalior,203,260,20,29,1.43,40
2021-05-07,Jabalpur,96,200,56,10,0.82,20
2021-05-07,Ujjain,202,284,63,16,1.63,56
2021-05-07,Satna,217,329,61,15,1.9,34
2021-05-07,Sagar,94,190,57,16,0.61,52
2021-05-07,Dewas,144,208,42,22,1.62,58
2021-05-08,Bhopal,169,277,67,15,1.98,43
2021-05-08,Indore,170,243,64,23,0.71,52
2021-05-08,Gwalior,125,225,28,19,1.18,32
2021-05-08,Jabalpur,172,239,59,29,1.47,36
2021-05-08,Ujjain,111,163,44,25,1.42,42
2021-05-08,Satna,133,180,25,26,1.54,25
2021-05-08,Sagar,191,298,28,10,0.79,54
2021-05-08,Dewas,172,217,46,17,1.9,26
2021-05-09,Bhopal,202,269,22,12,1.03,21
2021-05-09,Indore,207,248,65,26,1.78,32
2021-05-09,Gwalior,218,332,69,25,1.82,27
2021-05-09,Jabalpur,187,303,34,19,0.93,32
2021-05-09,Ujjain,128,216,24,16,0.98,23
2021-05-09,Satna,175,236,54,23,1.56,32
2021-05-09,Sagar,148,220,27,27,1.41,44
2021-05-09,Dewas,92,195,48,26,1.4,32
2021-05-10,Bhopal,125,183,53,20,1.29,32
2021-05-10,Indore,154,224,50,27,1.76,43
2021-05-10,Gwalior,216,286,50,23,1.91,23
2021-05-10,Jabalpur,213,264,69,22,0.59,35
2021-05-10,Ujjain,95,147,50,20,0.63,34
2021-05-10,Satna,215,278,34,10,1.89,39
2021-05-10,Sagar,150,252,31,21,1.96,25
2021-05-10,Dewas,131,235,31,13,0.78,49
2021-05-11,Bhopal,140,200,40,12,1.21,51
2021-05-11,Indore,168,270,34,10,1.27,26
2021-05-11,Gwalior,161,228,53,29,1.95,38
2021-05-11,Jabalpur,104,219,21,23,1.08,34
2021-05-11,Ujjain,132,205,27,22,1.9,28
2021-05-11,Satna,142,237,47,22,1.66,26
2021-05-11,Sagar,157,276,29,21,0.53,25
2021-05-11,Dewas,60,101,33,17,1.04,33
2021-05-12,Bhopal,75,152,56,14,0.79,23
2021-05-12,Indore,110,220,22,11,1.01,22
2021-05-12,Gwalior,168,274,55,11,1.69,46
2021-05-12,Jabalpur,174,259,55,10,0.97,22
2021-05-12,Ujjain,64,124,48,18,1.97,46
2021-05-12,Satna,177,293,33,25,0.95,28
2021-05-12,Sagar,81,172,25,17,0.71,57
2021-05-12,Dewas,131,199,29,21,1.22,57
2021-05-13,Bhopal,106,148,34,18,1.73,46
